71998 123379
12114 54198 1
47301 47901 1
25061 9894 1
15225 15226 1
15225 15227 1
51479 51480 1
38324 41518 1
31263 32446 1
25420 39142 1
15512 15513 1
41420 51594 1
38324 41519 1
9985 9986 1
9985 9987 1
22917 44125 1
28041 28042 1
29911 70865 1
29480 29787 1
31494 32667 1
25433 28977 1
25433 28978 1
45251 45252 1
180 39 1
51786 52433 1
24832 60050 1
52465 52466 1
51786 52438 1
51786 52437 1
67837 67839 1
51786 52428 1
51786 52427 1
67837 67838 1
21145 9446 1
57226 57227 1
8873 9140 1
3472 69690 1
8873 9145 1
35488 70445 1
35488 70444 1
35488 70443 1
24939 8484 1
59505 59624 1
59505 59623 1
19558 47289 1
18705 18706 1
19558 47298 1
1020 3615 1
64078 64079 1
59487 59488 1
18836 3051 1
28322 59014 1
28322 59012 1
28322 59013 1
27808 27809 1
18763 19900 1
12896 3332 1
31412 31413 1
45167 50407 1
14457 14458 1
14457 14459 1
13202 14434 1
62985 62986 1
34056 3709 1
22175 22176 1
17643 17644 1
38914 38916 1
38914 38915 1
26323 26324 1
16523 61281 1
4482 4484 1
19783 19784 1
4482 4483 1
20630 20631 1
6369 6370 1
12037 61030 1
13782 13810 1
30219 30223 1
30219 30222 1
30219 30221 1
30219 30220 1
44987 50031 1
44987 50025 1
15682 52481 1
15682 52482 1
15682 52480 1
44987 50024 1
56984 56986 1
56984 56987 1
56984 56985 1
55999 56000 1
59407 59580 1
37188 37189 1
20616 21341 1
394 396 1
20616 21342 1
20616 21340 1
394 395 1
4334 49766 1
4334 49763 1
40759 40760 1
63162 63163 1
40759 40761 1
44987 50053 1
13782 13783 1
20616 21337 1
20616 21339 1
20616 21338 1
37188 37190 1
37188 37191 1
44987 50049 1
4334 49782 1
29748 29749 1
44987 50046 1
44987 50045 1
51180 913 1
1602 53174 1
2676 2678 1
2676 2677 1
28223 58725 1
8968 9314 1
35058 35059 1
10332 10350 1
8031 8032 1
59419 59421 1
59419 59420 1
59419 59422 1
20747 27031 1
1109 13948 1
25072 69320 1
8826 8833 1
8826 8834 1
65753 65754 1
880 903 1
65392 65393 1
65392 65394 1
65392 65395 1
40301 9392 1
7546 7548 1
7546 7547 1
69260 7439 1
52210 52211 1
35666 69979 1
35666 69977 1
35666 69978 1
21199 55716 1
11173 11174 1
40672 49826 1
23528 44209 1
59505 59506 1
192 22436 1
57182 57183 1
23528 44229 1
14826 67314 1
5646 5647 1
54982 54983 1
54982 54985 1
54982 54984 1
37019 37020 1
37019 37021 1
37019 37022 1
20064 5116 1
10930 11238 1
61245 61246 1
38055 62942 1
38055 62943 1
38055 62944 1
26903 66729 1
18942 19336 1
45167 50532 1
45167 50533 1
26903 66731 1
26903 66730 1
18060 18565 1
18060 18566 1
20747 27028 1
30939 3477 1
5859 5860 1
5859 5861 1
24650 24651 1
3013 3985 1
3013 3986 1
20437 20439 1
20437 20438 1
12909 37865 1
12909 37866 1
12909 37867 1
52576 52577 1
22698 2966 1
43882 43883 1
43882 43884 1
23198 4220 1
40523 40525 1
21870 58154 1
20388 20393 1
15027 68203 1
24241 24243 1
24241 24242 1
20388 20389 1
62161 62163 1
61270 61273 1
62161 62164 1
61270 61272 1
61270 61271 1
62161 62162 1
20735 20737 1
61270 61274 1
20735 20736 1
18889 40677 1
30715 30716 1
30715 30717 1
9816 9818 1
9816 9817 1
37942 38405 1
27903 5072 1
16970 16971 1
434 435 1
35469 35470 1
3773 43112 1
27903 5073 1
40319 40320 1
40319 40321 1
25112 25113 1
66759 66760 1
50585 50590 1
27009 35747 1
50585 50589 1
50585 50588 1
50585 50587 1
50585 50586 1
59056 59057 1
53059 53060 1
36687 40284 1
36687 40283 1
24926 24927 1
14075 41208 1
14075 41207 1
14075 41206 1
68338 7078 1
57769 57771 1
57769 57770 1
55987 55989 1
55987 55988 1
37350 4409 1
21976 24502 1
12905 47592 1
12905 47591 1
3903 3904 1
51253 57924 1
28997 28998 1
39046 6985 1
25660 25661 1
18060 18202 1
7225 850 1
41089 58935 1
33107 33108 1
33107 33109 1
63398 63399 1
17949 43269 1
9273 9275 1
9273 9274 1
5176 5177 1
5176 5178 1
5176 5179 1
31705 56010 1
31705 56011 1
70640 70641 1
17956 18252 1
17956 18253 1
17956 18251 1
52907 52908 1
70563 70564 1
52038 52039 1
62745 65106 1
62745 65104 1
4319 4320 1
61562 61563 1
61562 61565 1
34847 34848 1
61562 61564 1
29996 29998 1
52038 52040 1
29996 29999 1
47459 47460 1
15678 15680 1
15678 15679 1
23460 23462 1
23460 23461 1
29411 29412 1
10868 10869 1
13480 13481 1
9116 9117 1
13480 13482 1
9116 9118 1
23126 3209 1
12909 37505 1
10868 10871 1
10868 10870 1
65300 65301 1
20920 20935 1
20920 20934 1
24650 24772 1
20920 20937 1
29996 29997 1
8700 8704 1
23565 25195 1
8700 8702 1
49511 9067 1
8700 8703 1
8700 8701 1
20920 20921 1
20920 20923 1
20920 20922 1
20920 20925 1
20920 20924 1
20920 20927 1
20920 20926 1
40211 40212 1
63752 63756 1
63752 63754 1
34926 58300 1
34926 58301 1
43952 62381 1
43952 62380 1
43952 62383 1
43952 62382 1
63752 63753 1
595 596 1
34926 58316 1
34926 58315 1
43910 43911 1
43910 43912 1
23327 3563 1
19502 4361 1
14474 3691 1
71733 71734 1
27840 27841 1
46999 47000 1
56988 56990 1
23286 23289 1
23286 23288 1
56988 56989 1
3756 3757 1
9687 9692 1
9687 9693 1
9687 9690 1
9687 9691 1
9687 9689 1
9687 9688 1
35666 69981 1
35666 69980 1
12323 34962 1
23286 23287 1
34306 3773 1
52839 53171 1
52839 53172 1
5294 6087 1
11157 22569 1
44135 44136 1
44135 44137 1
44135 44138 1
848 851 1
62145 62147 1
29911 71815 1
848 850 1
62145 62146 1
29911 71814 1
848 849 1
67489 67957 1
49041 49042 1
11269 11270 1
69832 69833 1
24333 24334 1
26613 26614 1
19722 20089 1
3249 4192 1
50061 9935 1
50061 9933 1
47725 47726 1
47725 47727 1
47725 47728 1
46927 46929 1
46927 46928 1
19722 20055 1
19722 20054 1
19722 20057 1
19722 20056 1
19113 70809 1
19113 70810 1
19113 70811 1
51786 52313 1
46927 46931 1
46927 46930 1
504 505 1
21438 21440 1
21438 21441 1
47612 47895 1
20727 23830 1
21438 21439 1
21199 55567 1
21199 55566 1
44135 67683 1
11173 11327 1
27145 29443 1
27145 29444 1
35488 70539 1
35488 70538 1
16812 16814 1
35488 70537 1
16812 16813 1
35488 70543 1
11480 11482 1
12334 13100 1
11480 11481 1
14530 53353 1
14530 53352 1
31273 31274 1
43935 9637 1
23031 23032 1
37713 48414 1
37713 48415 1
4492 4897 1
50976 50977 1
22248 43974 1
20766 51136 1
10655 10659 1
10655 10658 1
10655 10657 1
63942 63943 1
10655 10656 1
10655 10660 1
18094 7485 1
19310 36309 1
2994 2995 1
2994 2996 1
156 2788 1
22248 43994 1
22248 43995 1
10479 12395 1
20422 20423 1
20422 20424 1
2790 82 1
20422 20425 1
20422 20426 1
59407 59414 1
59407 59413 1
59407 59412 1
45509 45510 1
19722 20026 1
18284 18285 1
5100 5101 1
37026 37027 1
28081 6015 1
52839 53294 1
25926 61218 1
19502 4295 1
47006 47007 1
47006 47008 1
27208 27209 1
62745 65097 1
8804 8823 1
8804 8822 1
8804 8825 1
8804 8824 1
20771 4288 1
19987 37564 1
62922 62923 1
14349 39640 1
25255 66999 1
25255 66998 1
25255 66997 1
20473 21828 1
8804 8806 1
8804 8805 1
58228 71078 1
20473 21841 1
9197 9198 1
24366 33852 1
3504 57141 1
64104 64105 1
1254 1256 1
1254 1255 1
1703 1705 1
42213 42215 1
1703 1706 1
42213 42214 1
1703 1704 1
1703 1707 1
1703 1708 1
20617 49658 1
20617 49657 1
2014 53836 1
28087 28236 1
20375 20376 1
20375 20377 1
8474 8476 1
8474 8475 1
3472 69270 1
3472 69271 1
53010 53011 1
15808 19580 1
37368 501 1
53010 53014 1
37368 500 1
53010 53012 1
17374 681 1
38055 62680 1
9997 9998 1
46470 46471 1
1013 3598 1
28453 28454 1
13140 27967 1
14510 29208 1
14944 14945 1
22419 3883 1
28087 28263 1
15808 19579 1
15808 19578 1
3472 69265 1
3472 69268 1
3472 69269 1
25392 646 1
24971 31895 1
21948 49257 1
24971 31896 1
21948 49256 1
21948 49253 1
21948 49255 1
21948 49254 1
15711 15895 1
48208 57482 1
2193 227 1
626 627 1
21948 49238 1
48208 57464 1
66072 66078 1
66072 66079 1
66072 66074 1
66072 66075 1
66072 66073 1
44835 45059 1
65848 6620 1
67781 67782 1
52193 52727 1
35095 35096 1
35095 35097 1
25306 31225 1
25306 31224 1
35 36 1
36815 36816 1
44104 44106 1
44104 44105 1
67781 67784 1
67781 67783 1
67781 67788 1
67781 67789 1
67781 67790 1
23128 4235 1
64591 64731 1
52409 52410 1
12384 12393 1
52409 52411 1
12384 12392 1
11796 11798 1
11796 11797 1
71235 71239 1
16218 22000 1
71235 71237 1
71235 71238 1
42773 42774 1
71235 71236 1
34659 3591 1
34659 3593 1
44018 44019 1
21985 23189 1
20322 21215 1
10231 4115 1
33705 33706 1
33705 33707 1
44018 44020 1
38131 38132 1
27820 28008 1
27820 28009 1
39745 39746 1
19000 33663 1
69578 69579 1
17602 17603 1
22652 71557 1
69578 69580 1
69578 69581 1
41102 41153 1
25115 69439 1
65097 65104 1
65097 65106 1
20559 9753 1
50874 50963 1
69237 69238 1
13001 13002 1
46462 46463 1
16243 5405 1
13001 13004 1
13001 13003 1
11132 11133 1
11132 11134 1
66828 66829 1
12909 37453 1
66828 66830 1
45093 908 1
70933 70934 1
70933 70935 1
51656 51657 1
51705 51706 1
64548 64549 1
51705 51707 1
49015 53116 1
49015 53115 1
49015 53114 1
51342 51344 1
51342 51343 1
49015 53117 1
14038 54619 1
14038 54618 1
14038 54620 1
10146 69376 1
1467 1468 1
20132 20134 1
12299 27153 1
20132 20133 1
66072 66235 1
38689 38690 1
64066 64067 1
35417 35418 1
23467 533 1
20923 24346 1
20923 24345 1
62558 62578 1
20923 24347 1
20923 24348 1
14786 14790 1
3127 3128 1
14786 14787 1
14786 14789 1
14786 14788 1
23545 23546 1
738 739 1
15802 15803 1
15802 15804 1
20688 24968 1
6034 6035 1
6034 6036 1
24939 672 1
10702 10703 1
738 741 1
738 740 1
41418 41419 1
63398 63401 1
63398 63400 1
738 755 1
738 756 1
16375 16376 1
19524 3504 1
13676 6118 1
69571 69572 1
69571 69573 1
35844 35888 1
15803 15804 1
23053 60135 1
10440 10441 1
20430 24173 1
20430 24172 1
31020 31021 1
10440 10452 1
6285 6287 1
6285 6286 1
35844 35845 1
29937 29938 1
29937 29939 1
13990 825 1
20461 24881 1
37350 4365 1
38689 38703 1
38689 38702 1
29937 29940 1
69851 69852 1
57322 5912 1
23053 60180 1
7601 7603 1
50341 50342 1
7601 7602 1
50341 50345 1
50341 50343 1
50341 50344 1
39455 39456 1
23053 60159 1
23053 60158 1
23053 60151 1
43099 43258 1
43099 43257 1
43099 43259 1
36334 54587 1
36334 54586 1
26612 26614 1
23053 60148 1
23053 60149 1
26612 26613 1
157 24478 1
23053 60150 1
2947 2948 1
27210 64875 1
27210 64877 1
8628 9071 1
20473 21676 1
20473 21678 1
20473 21679 1
51775 51776 1
8628 9078 1
8628 9079 1
40167 54224 1
70989 70990 1
16411 7886 1
27820 28167 1
33645 33646 1
61684 61685 1
61684 61686 1
11296 6270 1
12354 20501 1
20473 21683 1
20473 21682 1
20473 21681 1
20473 21680 1
33872 43208 1
21403 21404 1
46958 46959 1
36416 36420 1
14567 14568 1
39108 39111 1
39108 39110 1
62796 62797 1
36416 36418 1
36416 36419 1
36416 36417 1
39108 39109 1
67306 67307 1
47014 47015 1
47105 47108 1
47105 47107 1
69766 70124 1
47105 47106 1
69766 70125 1
15385 15386 1
15385 15387 1
24624 53166 1
24624 53165 1
24624 53167 1
36245 36246 1
29630 29632 1
31108 60227 1
31108 60225 1
31108 60226 1
64209 64210 1
15856 63121 1
15856 63122 1
14109 14111 1
2694 2695 1
14109 14110 1
2694 2697 1
2694 2696 1
8006 8008 1
2694 2698 1
8006 8007 1
24309 55763 1
1108 1109 1
51684 51685 1
37017 37176 1
1108 1110 1
36204 36205 1
45417 45495 1
45417 45496 1
45417 45497 1
12302 12303 1
12302 12304 1
45417 45494 1
12402 12403 1
2790 4142 1
52139 52140 1
28557 28559 1
6587 6763 1
28557 28558 1
3163 979 1
14127 14128 1
38903 4488 1
14127 14129 1
54646 54647 1
27019 27020 1
50283 50284 1
50283 50285 1
50283 50286 1
1020 3873 1
66176 66177 1
15547 68142 1
18399 18400 1
13876 54197 1
13876 54196 1
64641 64647 1
12299 27288 1
21948 49458 1
29266 7661 1
14896 7756 1
35488 70166 1
20045 20049 1
20045 20047 1
20045 20048 1
20045 20046 1
20252 55861 1
19310 36885 1
20418 49642 1
17939 17992 1
17939 17991 1
17939 17993 1
17939 17990 1
30715 30822 1
5201 5215 1
5201 5218 1
5201 5217 1
5201 5216 1
47458 47460 1
28481 28482 1
5201 5221 1
5201 5222 1
47458 47459 1
5201 5223 1
13567 13569 1
13567 13568 1
52193 52912 1
63693 63694 1
21948 49480 1
2946 31876 1
31510 672 1
20252 55822 1
71095 892 1
42637 42638 1
52193 52936 1
12133 7474 1
20737 22360 1
26954 26972 1
20737 22359 1
12641 12642 1
12641 12643 1
26802 26803 1
3519 49227 1
26954 26958 1
1164 1165 1
68693 68694 1
49281 49499 1
26802 26857 1
11558 11559 1
44987 50262 1
25115 69216 1
25115 69215 1
11558 11560 1
47742 48411 1
4746 4748 1
4746 4747 1
30631 30632 1
12354 20414 1
19001 19084 1
8053 8054 1
71946 71947 1
62035 62036 1
62035 62037 1
71946 71948 1
22389 45657 1
1036 64945 1
22214 56346 1
22214 56345 1
66018 66019 1
22199 49635 1
60913 61497 1
22214 56344 1
60913 61498 1
60913 61499 1
19804 19805 1
19804 19806 1
31142 31143 1
42408 54045 1
42408 54046 1
66018 66020 1
63323 7900 1
42408 54044 1
42408 54043 1
42408 54042 1
63323 7901 1
1244 2009 1
21121 22695 1
23156 6997 1
35519 35805 1
20559 9981 1
20473 21976 1
46779 46780 1
14109 14208 1
14109 14206 1
14109 14207 1
10146 6919 1
19502 4716 1
9357 9359 1
9357 9358 1
1142 13095 1
69766 70038 1
69766 70039 1
8663 8665 1
8663 8664 1
10183 15392 1
69766 70034 1
56074 56075 1
5860 5861 1
56065 56066 1
49412 49414 1
49412 49413 1
53024 53025 1
7258 7259 1
21821 28893 1
21821 28899 1
1823 1824 1
62466 62467 1
53389 67422 1
65984 65985 1
63744 63745 1
63744 63746 1
14367 7050 1
32032 32860 1
32032 32863 1
32032 32861 1
32032 32862 1
63405 63406 1
2630 38981 1
2630 38982 1
32032 32853 1
32032 32854 1
32032 32855 1
32032 32856 1
32032 32857 1
32032 32858 1
32032 32859 1
12299 27374 1
24693 25614 1
44170 602 1
32032 32848 1
21948 49653 1
21948 49652 1
20210 20212 1
12769 12771 1
20210 20213 1
12769 12770 1
14367 7048 1
20210 20211 1
41623 50319 1
306 64697 1
306 64698 1
306 64699 1
19640 45005 1
52193 52855 1
7206 7208 1
7206 7209 1
7206 7207 1
45417 45418 1
45417 45419 1
16357 16358 1
40413 40414 1
40413 40415 1
40413 40416 1
51868 52153 1
51868 52154 1
3247 3248 1
3247 3249 1
4746 4816 1
33063 4891 1
45417 45421 1
45417 45422 1
15604 24711 1
20418 49579 1
21948 49591 1
18319 48620 1
54150 54151 1
20617 49246 1
67489 67490 1
39406 39424 1
46659 46666 1
71955 71956 1
46659 46660 1
71955 71958 1
71955 71957 1
35734 35878 1
35734 35877 1
35734 35879 1
50079 50080 1
7908 7909 1
7908 7910 1
27718 58980 1
27718 58981 1
23141 25595 1
145 28932 1
50939 50941 1
145 28931 1
50939 50940 1
23141 25596 1
12133 62928 1
12133 62929 1
54427 54484 1
20488 21945 1
54427 54485 1
65097 65298 1
58026 58027 1
53128 54557 1
53128 54556 1
21821 28918 1
71560 71561 1
25866 32090 1
21821 28904 1
35519 35834 1
25866 32089 1
71602 71729 1
63399 63400 1
63399 63401 1
5781 6361 1
5781 6360 1
49281 49282 1
64580 64582 1
60323 60325 1
60323 60326 1
21356 2921 1
60323 60324 1
67823 67824 1
3057 993 1
59269 59333 1
59269 59334 1
3187 3188 1
3187 3189 1
59269 59330 1
59269 59332 1
59269 59331 1
2282 69223 1
2282 69222 1
19119 19120 1
59269 59329 1
28230 9940 1
16591 69085 1
12775 35767 1
14681 14682 1
64580 64581 1
37996 3900 1
15457 2001 1
28654 6433 1
37413 37466 1
37413 37467 1
3773 534 1
49815 49844 1
49815 49843 1
35279 35319 1
1985 1986 1
49815 49817 1
20473 21381 1
14226 14995 1
37060 37061 1
3005 39486 1
3005 39487 1
23578 44178 1
35279 35363 1
49815 49888 1
37413 37414 1
37413 37415 1
40930 46632 1
16220 16318 1
16220 16319 1
40930 46634 1
40930 46633 1
18836 3996 1
56705 795 1
22888 46936 1
8505 8507 1
8505 8508 1
8505 8506 1
4531 4532 1
48103 48104 1
17648 20022 1
12101 50287 1
40058 69749 1
61653 61654 1
50052 50230 1
13990 574 1
53465 53466 1
1229 45440 1
35017 35018 1
35017 35019 1
2630 38854 1
40058 69750 1
4097 4098 1
26974 29250 1
57120 57123 1
57120 57122 1
57120 57121 1
7352 7462 1
31684 32685 1
20553 21985 1
50052 50229 1
14124 67263 1
14124 67262 1
14124 67261 1
7352 7461 1
58813 58814 1
49012 49013 1
10309 10310 1
58813 58815 1
10309 10311 1
11553 11556 1
11553 11555 1
11553 11557 1
11553 11554 1
23806 23807 1
69798 69799 1
17419 17639 1
30994 5189 1
18750 20489 1
15494 15616 1
15494 15617 1
21451 23952 1
21451 23953 1
15494 15615 1
21904 24082 1
30734 30735 1
32776 32777 1
13140 15996 1
5534 5536 1
5534 5535 1
53723 53724 1
43801 43802 1
53723 53726 1
43801 43803 1
53723 53725 1
43801 43804 1
53723 53728 1
43801 43805 1
53723 53727 1
14945 21233 1
45098 62329 1
48918 48919 1
68846 68847 1
68846 68848 1
68846 68849 1
60913 61567 1
58606 58608 1
58606 58609 1
58606 58607 1
60913 61566 1
58606 58611 1
58606 58610 1
59260 59261 1
68846 68850 1
60913 61558 1
9202 9267 1
9202 9266 1
10696 10698 1
21753 50058 1
10696 10697 1
21753 50059 1
67027 67028 1
26974 29246 1
15029 28583 1
3152 3577 1
3152 3575 1
27194 27535 1
23570 4083 1
23570 4081 1
45078 915 1
55339 55342 1
1700 1701 1
55339 55340 1
55339 55341 1
52941 52944 1
52941 52943 1
39786 39788 1
52941 52942 1
45362 45363 1
45362 45364 1
45362 45365 1
21464 532 1
39786 39787 1
65411 65412 1
35867 35869 1
71890 71891 1
14347 39035 1
60212 60214 1
60212 60213 1
22684 22686 1
22684 22685 1
64044 68220 1
24292 9364 1
5220 5801 1
35279 35404 1
35279 35405 1
59028 59031 1
35279 35407 1
59028 59030 1
20473 21230 1
59028 59029 1
52584 53182 1
701 702 1
61222 61223 1
14006 26670 1
20473 21226 1
20473 21227 1
20473 21228 1
61222 61224 1
20473 21229 1
61222 61225 1
61222 61226 1
55295 55296 1
62998 62999 1
37505 37867 1
37505 37866 1
37505 37865 1
58190 58516 1
10532 10533 1
58727 58730 1
58727 58731 1
10532 10535 1
10532 10534 1
58727 58728 1
58727 58729 1
12455 12457 1
12455 12458 1
7484 7485 1
7484 7486 1
12455 12456 1
46668 46987 1
51827 51828 1
51827 51829 1
35279 35464 1
35279 35463 1
16220 16221 1
10728 10914 1
18867 18870 1
10914 6065 1
45647 45649 1
27582 43981 1
45647 45648 1
24266 50150 1
4012 55579 1
10291 17738 1
4012 55578 1
18867 18868 1
18867 18869 1
71506 71507 1
58257 58258 1
33750 59959 1
45647 45651 1
45647 45650 1
16006 41022 1
6907 7514 1
6907 7513 1
43928 45398 1
31569 31570 1
20406 20407 1
43928 45395 1
45121 51887 1
26743 63124 1
26743 63125 1
26743 63126 1
26743 63127 1
7352 7353 1
7352 7355 1
7352 7354 1
37626 63991 1
39889 891 1
27425 27427 1
55497 55499 1
55497 55498 1
27425 27426 1
8897 9111 1
8897 9112 1
50996 51000 1
50996 51001 1
22304 7865 1
15568 17811 1
60913 61652 1
35123 56369 1
6861 6862 1
56498 56499 1
25115 69090 1
3866 3868 1
3866 3867 1
16161 16996 1
25115 69089 1
44476 44477 1
69798 69801 1
69798 69800 1
38642 38643 1
29485 6923 1
27963 27964 1
28179 28299 1
28179 28298 1
11505 11506 1
11505 11507 1
11505 11508 1
28377 2907 1
43851 43852 1
38583 843 1
40297 40300 1
12868 12869 1
10889 17371 1
35301 35303 1
35301 35302 1
11120 11189 1
11120 11188 1
14019 14440 1
14019 14441 1
14019 14442 1
57897 58038 1
13824 54532 1
13824 54533 1
11120 11190 1
12341 15298 1
49806 793 1
42167 42168 1
16591 34193 1
1806 1807 1
5781 6128 1
20473 21545 1
16600 16601 1
63431 69317 1
63431 69318 1
43099 43100 1
43099 43101 1
11120 11187 1
11120 11186 1
11120 11185 1
29597 4653 1
21055 21056 1
21055 21057 1
27430 38028 1
38646 63526 1
35867 35959 1
11120 11121 1
32221 6215 1
30023 30024 1
30023 30025 1
7894 7895 1
24722 55774 1
53596 53597 1
53215 54949 1
11120 11123 1
11120 11122 1
47928 47930 1
47928 47931 1
47928 47929 1
37505 37507 1
37505 37506 1
44648 44649 1
14346 14436 1
20436 23279 1
5220 5477 1
5220 5476 1
37531 4370 1
3432 3433 1
8239 9851 1
8239 9850 1
8239 9848 1
8239 9849 1
55569 65884 1
27167 27168 1
39993 68786 1
17419 17420 1
58190 58271 1
2630 38624 1
2630 38625 1
26743 63474 1
26743 63473 1
25788 53916 1
13792 52000 1
21322 49409 1
21322 49408 1
54554 54555 1
49408 49409 1
30815 30818 1
30815 30817 1
57760 57762 1
30815 30816 1
57760 57761 1
27430 38065 1
11363 11582 1
63431 69368 1
28898 28899 1
39526 46516 1
50052 50074 1
36842 5878 1
29283 29313 1
29283 29314 1
29283 29311 1
29283 29312 1
29283 29310 1
10217 10218 1
25591 25592 1
25591 25593 1
25591 25594 1
55616 55619 1
55616 55618 1
14593 40620 1
20559 9646 1
16161 16610 1
29283 29308 1
29283 29309 1
55616 55617 1
44308 8364 1
3781 3782 1
63179 63181 1
63179 63180 1
63179 63182 1
5046 5047 1
55497 55500 1
5046 5049 1
5046 5048 1
12392 14230 1
52728 52729 1
52728 52730 1
55971 69037 1
2092 51493 1
55971 69036 1
10095 9493 1
52728 52731 1
23570 4284 1
37255 7224 1
5220 5615 1
5220 5616 1
3442 3446 1
36061 36069 1
36061 36067 1
36061 36068 1
12341 15133 1
36061 36071 1
14620 14621 1
17770 6723 1
55064 7979 1
12988 12989 1
39668 63373 1
39668 63372 1
39668 63371 1
12988 12990 1
12988 12991 1
12988 12992 1
59780 59782 1
59780 59781 1
64000 64001 1
64000 64002 1
23715 23850 1
45373 45375 1
27321 27322 1
27321 27323 1
27321 27324 1
27321 27325 1
1967 1968 1
43194 61073 1
43194 61074 1
43194 61072 1
38077 38078 1
36937 6925 1
27170 4896 1
3969 59060 1
3969 59061 1
139 792 1
36625 38534 1
21043 22926 1
21043 22925 1
61618 61619 1
32019 32020 1
39785 39787 1
39785 39788 1
58948 58950 1
39785 39786 1
20552 24193 1
58948 58949 1
1023 34317 1
31378 31379 1
67259 67260 1
139 850 1
18375 53161 1
18375 53162 1
21121 22296 1
21043 22964 1
21121 22293 1
21121 22295 1
21121 22294 1
12101 50361 1
14400 14401 1
12101 50360 1
19726 66619 1
1977 1978 1
54941 54943 1
29479 34940 1
19508 58084 1
19508 58080 1
54941 54942 1
43928 45589 1
16580 58540 1
63253 63254 1
35263 44231 1
15282 15283 1
14124 67135 1
14124 67136 1
14124 67134 1
28025 28026 1
53958 53959 1
20308 4564 1
32701 32702 1
665 666 1
26743 63370 1
27430 38186 1
27430 38187 1
53243 54428 1
24309 43854 1
24309 43853 1
21145 21204 1
11211 11402 1
57360 57383 1
58246 58247 1
62504 62505 1
3257 3258 1
5220 5502 1
5220 5501 1
23126 41918 1
51935 54416 1
24957 24959 1
24957 24958 1
57360 57361 1
24106 24107 1
24106 24108 1
50052 50173 1
17364 18487 1
52193 52479 1
5220 5574 1
4494 45511 1
1020 27205 1
4494 45512 1
40297 40298 1
40297 40299 1
41909 41910 1
52932 54603 1
25810 44828 1
46138 52980 1
51807 51889 1
3786 3787 1
3786 3789 1
